ClientID,Lat,Lon,ProductType,Kg
7196863634,4.592886,-74.12427599,Chilled,22
7196863653,4.65893846,-74.10465411,Dry,492
7196863655,4.733161,-74.256133,Dry,42
7196863658,4.69549767,-74.03071132,Chilled,75
7196863658,4.69549767,-74.03071132,Dry,94
7196863674,4.65203263,-74.13521418,Dry,206
7196863674,4.65203263,-74.13521418,Chilled,18
7196863768,4.6451521,-74.09977693,Dry,36
7196863778,4.70274003,-74.030086,Chilled,5
7196863780,4.64714844,-74.10574699,Dry,108
7196863791,4.714113285,-74.05853165,Chilled,6
7196863791,4.714113285,-74.05853165,Dry,15
7196863854,4.62904778,-74.06313168,Dry,22
7196863921,4.72374795,-74.02737281,Chilled,19
7196863921,4.72374795,-74.02737281,Dry,6
7196864066,4.70091983,-74.1144832,Dry,22
7196864075,4.68313683,-74.05703512,Chilled,8
7196864075,4.68313683,-74.05703512,Dry,52
7196864109,4.67064912,-74.06108228,Frozen,11
7196864109,4.67064912,-74.06108228,Chilled,86
7196864109,4.67064912,-74.06108228,Dry,555
7196864241,4.697067,-74.203559,Dry,66
7196864241,4.697067,-74.203559,Chilled,2
7196864243,4.714113285,-74.05853165,Dry,34
7196864243,4.714113285,-74.05853165,Frozen,21
7196864273,4.67680112,-74.11882785,Dry,8
7196864288,4.69569707,-74.05694998,Dry,8
7196864288,4.69569707,-74.05694998,Frozen,13
7196864329,4.653702165,-74.05487522,Chilled,5
7196864329,4.653702165,-74.05487522,Dry,6
7196864379,4.62151119,-74.15924197,Chilled,34
7196864379,4.62151119,-74.15924197,Dry,155
7196864408,4.66724972,-74.05467359,Chilled,2
7196864408,4.66724972,-74.05467359,Dry,100
7196864438,4.69148867,-74.03606358,Chilled,22
7196864438,4.69148867,-74.03606358,Dry,27
7196864438,4.69148867,-74.03606358,Frozen,10
7196864482,4.714113285,-74.05853165,Dry,8
7196864482,4.714113285,-74.05853165,Chilled,5
7196864518,4.69561173,-74.03029786,Chilled,2
7196864518,4.69561173,-74.03029786,Dry,2
7196864523,4.74897331,-74.09644886,Chilled,41
7196864523,4.74897331,-74.09644886,Dry,43
7196864544,4.67585596,-74.04879001,Dry,27
7196864609,4.58819323,-74.20243821,Chilled,2
7196864620,4.669003741,-74.05437456,Dry,26
7196864624,4.619005311,-74.13530361,Chilled,100
7196864632,4.7433293,-74.04294999,Dry,126
7196864680,4.73781855,-74.08726182,Chilled,9
7196864680,4.73781855,-74.08726182,Dry,71
7196864680,4.73781855,-74.08726182,Frozen,5
7196864746,4.688725926,-74.04714426,Frozen,5
7196864746,4.688725926,-74.04714426,Chilled,5
7196864746,4.688725926,-74.04714426,Dry,5
7196864835,4.66630802,-74.05558452,Dry,126
7196864837,4.64208358,-74.07938844,Dry,37
7196864880,4.65321099,-74.12488401,Dry,3
7196864921,4.71708566,-74.03266785,Chilled,63
7196864921,4.71708566,-74.03266785,Dry,12
7196864921,4.71708566,-74.03266785,Frozen,2
7196864958,4.63120336,-74.06370665,Chilled,38
7196864958,4.63120336,-74.06370665,Dry,14
7196865026,4.7150862,-74.0293685,Chilled,84
7196865026,4.7150862,-74.0293685,Dry,248
7196865026,4.7150862,-74.0293685,Frozen,37
7196865061,4.5916594,-74.12315335,Chilled,4
7196865061,4.5916594,-74.12315335,Dry,15
7196865078,4.63068365,-74.0985626,Dry,20
7196865078,4.63068365,-74.0985626,Chilled,70
7196865081,4.6908476,-74.1486733,Dry,1
7196865093,4.592353676,-74.12463702,Chilled,7
7196865134,4.64326459,-74.06109846,Dry,126
7196865152,4.68198524,-74.04936157,Dry,132
7196865174,4.672193395,-74.04922612,Chilled,19
7196865174,4.672193395,-74.04922612,Dry,82
7196865200,4.6566716,-74.05577554,Chilled,5
7196865259,4.73759889,-74.02522491,Frozen,5
7196865295,4.59363319,-74.13912262,Chilled,94
7196865295,4.59363319,-74.13912262,Dry,26
7196865295,4.59363319,-74.13912262,Frozen,2
7196865313,4.61231658,-74.08534844,Chilled,10
7196865313,4.61231658,-74.08534844,Dry,48
7196865318,4.67467936,-74.05370123,Dry,12
7196865327,4.69207822,-74.03264386,Dry,16
7196865328,4.762261112,-74.04631724,Chilled,18
7196865328,4.762261112,-74.04631724,Dry,61
7196865360,4.68529314,-74.12465883,Chilled,19
7196865360,4.68529314,-74.12465883,Dry,51
7196865388,4.62051099,-74.13737199,Chilled,8
7196865388,4.62051099,-74.13737199,Dry,7
7196865419,4.67717088,-74.08333121,Chilled,7
7196865419,4.67717088,-74.08333121,Dry,16
7196865423,4.67885782,-74.12734186,Dry,164
7196865445,4.62364133,-74.08200687,Dry,11
7196865446,4.69588973,-74.04430057,Chilled,124
7196865446,4.69588973,-74.04430057,Dry,177
7196865446,4.69588973,-74.04430057,Frozen,19
7196865455,4.6313599,-74.06377438,Dry,20
7196865455,4.6313599,-74.06377438,Frozen,4
7196865455,4.6313599,-74.06377438,Chilled,121
7196865464,4.61478519,-74.1797646,Chilled,5
7196865464,4.61478519,-74.1797646,Dry,33
7196865477,4.73090364,-74.06825075,Chilled,34
7196865477,4.73090364,-74.06825075,Dry,15
7196865477,4.73090364,-74.06825075,Frozen,2
7196865497,4.65170025,-74.05492444,Chilled,18
7196865497,4.65170025,-74.05492444,Dry,14
7196865497,4.65170025,-74.05492444,Frozen,29
7196865502,4.66544089,-74.05390293,Chilled,51
7196865502,4.66544089,-74.05390293,Dry,38
7196865502,4.66544089,-74.05390293,Frozen,6
7196865519,4.58333838,-74.21194264,Chilled,43
7196865519,4.58333838,-74.21194264,Dry,3
7196865530,4.7633463,-74.0462321,Frozen,4
7196865530,4.7633463,-74.0462321,Dry,7
7196865530,4.7633463,-74.0462321,Chilled,64
7196865541,4.62462632,-74.09379727,Chilled,27
7196865541,4.62462632,-74.09379727,Dry,1
7196865541,4.62462632,-74.09379727,Frozen,10
7196865589,4.67672718,-74.12453351,Chilled,7
7196865589,4.67672718,-74.12453351,Dry,7
7196865610,4.8232166,-74.03543323,Chilled,80
7196865610,4.8232166,-74.03543323,Dry,14
7196865610,4.8232166,-74.03543323,Frozen,3
7196865625,4.68091478,-74.05410861,Dry,35
7196865628,4.53844627,-74.12049482,Dry,7
7196865635,4.67885782,-74.12734186,Chilled,10
7196865635,4.67885782,-74.12734186,Dry,19
7196865651,4.899764,-74.038798,Chilled,2
7196865651,4.899764,-74.038798,Dry,56
7196865656,4.67333055,-74.05358898,Dry,5
7196865656,4.67333055,-74.05358898,Chilled,21
7196865659,4.62280483,-74.07781951,Chilled,9
7196865659,4.62280483,-74.07781951,Dry,59
7196865662,4.65649368,-74.07049054,Chilled,79
7196865662,4.65649368,-74.07049054,Dry,38
7196865662,4.65649368,-74.07049054,Frozen,2
7196865667,4.61934644,-74.08343254,Chilled,9
7196865667,4.61934644,-74.08343254,Dry,17
7196865673,4.65040364,-74.07118871,Dry,19
7196865714,4.74590668,-74.04469635,Chilled,62
7196865714,4.74590668,-74.04469635,Dry,50
7196865714,4.74590668,-74.04469635,Frozen,4
7196865716,4.63819439,-74.07818019,Dry,14
7196865727,4.72292054,-74.05872256,Frozen,10
7196865727,4.72292054,-74.05872256,Chilled,55
7196865727,4.72292054,-74.05872256,Dry,50
7196865742,4.69687232,-74.12393757,Chilled,36
7196865742,4.69687232,-74.12393757,Dry,14
7196865742,4.69687232,-74.12393757,Frozen,4
7196865744,4.65923598,-74.06285731,Dry,200
7196865751,4.54259699,-74.246364,Chilled,63
7196865751,4.54259699,-74.246364,Dry,144
7196865761,4.68484561,-74.05658613,Chilled,74
7196865761,4.68484561,-74.05658613,Dry,842
7196865761,4.68484561,-74.05658613,Frozen,63
7196865766,4.67190972,-74.07325828,Chilled,15
7196865766,4.67190972,-74.07325828,Frozen,2
7196865784,4.65210069,-74.05482558,Chilled,7
7196865791,4.5978693,-74.06741028,Dry,3
7196865791,4.5978693,-74.06741028,Chilled,6
7196865794,4.61912198,-74.06826556,Chilled,15
7196865794,4.61912198,-74.06826556,Dry,17
7196865794,4.61912198,-74.06826556,Frozen,1
7196865862,4.7325009,-74.06548882,Chilled,20
7196865862,4.7325009,-74.06548882,Dry,3
7196865876,4.66896325,-74.0532249,Chilled,5
7196865904,4.64884585,-74.05685321,Chilled,29
7196865904,4.64884585,-74.05685321,Dry,110
7196865921,4.607901156,-74.19088322,Chilled,15
7196865921,4.607901156,-74.19088322,Dry,19
7196865955,4.60060107,-74.07067717,Dry,112
7196865963,4.61115324,-74.09464977,Chilled,18
7196865963,4.61115324,-74.09464977,Dry,34
7196865970,4.679739623,-74.08546475,Dry,46
7196866035,4.65956372,-74.10807123,Dry,9
7196866035,4.65956372,-74.10807123,Chilled,15
7196866047,4.58495262,-74.08055154,Chilled,6
7196866047,4.58495262,-74.08055154,Dry,81
7196866060,4.69871929,-74.04944861,Chilled,6
7196866067,4.69896037,-74.04133649,Chilled,20
7196866073,4.69410984,-74.08554061,Chilled,12
7196866073,4.69410984,-74.08554061,Dry,84
7196866098,4.63365399,-74.11536393,Chilled,116
7196866098,4.63365399,-74.11536393,Dry,230
7196866098,4.63365399,-74.11536393,Frozen,88
7196866127,4.7458047,-74.09591213,Dry,11
7196866131,4.60490936,-74.1837439,Dry,10
7196866131,4.60490936,-74.1837439,Frozen,14
7196866138,4.69721462,-74.05032555,Chilled,11
7196866138,4.69721462,-74.05032555,Dry,47
7196866140,4.64807456,-74.10048026,Dry,26
7196866140,4.64807456,-74.10048026,Chilled,4
7196866146,4.58549844,-74.08917089,Dry,119
7196866149,4.68447434,-74.08479186,Chilled,5
7196866151,4.62904778,-74.06313168,Dry,120
7196866156,4.68963705,-74.03696878,Chilled,9
7196866177,4.911600294,-74.04309115,Chilled,12
7196866213,4.63242228,-74.11628296,Dry,1008
7196866214,4.761622615,-74.1679045,Chilled,1
7196866215,4.69755565,-74.04584479,Chilled,27
7196866258,4.87379357,-74.05155586,Chilled,12
7196866258,4.87379357,-74.05155586,Dry,8
7196866274,4.895724,-74.058131,Chilled,41
7196866274,4.895724,-74.058131,Dry,69
7196866289,4.61895867,-74.08733531,Chilled,56
7196866289,4.61895867,-74.08733531,Dry,10
7196866304,4.70113896,-74.04935071,Chilled,6
7196866313,4.793458,-74.049198,Chilled,14
7196866327,4.68623837,-74.13353476,Dry,42
7196866336,4.732817191,-74.06746874,Chilled,5
7196866344,4.65253687,-74.10931626,Dry,120
7196866384,4.59026103,-74.12470358,Dry,6
7196866411,4.69705,-74.205758,Dry,27
7196866444,4.645927597,-74.1287961,Chilled,11
7196866444,4.645927597,-74.1287961,Dry,53
7196866445,4.6398248,-74.11845672,Dry,120
7196866449,4.68623837,-74.13353476,Chilled,56
7196866449,4.68623837,-74.13353476,Dry,58
7196866451,4.6803885,-74.05426105,Dry,178
7196866463,4.820031,-74.036619,Chilled,5
7196866463,4.820031,-74.036619,Dry,2
7196866477,4.73767799,-74.08637699,Chilled,6
7196866523,4.65067043,-74.06342388,Dry,75
7196866526,4.65766072,-74.0694965,Dry,120
7196866541,4.62691304,-74.06473299,Dry,381
7196866546,4.68648658,-74.07545807,Chilled,2
7196866569,4.60599255,-74.07667989,Chilled,2
7196866569,4.60599255,-74.07667989,Dry,56
7196866574,4.883629,-74.03736899,Dry,8
7196866595,4.66316396,-74.13106049,Chilled,23
7196866595,4.66316396,-74.13106049,Dry,72
7196866600,4.73809703,-74.02888812,Chilled,6
7196866646,4.66945691,-74.10482481,Chilled,30
7196866646,4.66945691,-74.10482481,Dry,34
7196866646,4.66945691,-74.10482481,Frozen,17
7196866648,4.67189019,-74.0535385,Dry,27
7196866671,4.58437094,-74.09972989,Dry,211
7196866697,4.66604234,-74.0499708,Dry,40
7196866747,4.77835699,-74.14022199,Chilled,42
7196866747,4.77835699,-74.14022199,Dry,103
7196866747,4.77835699,-74.14022199,Frozen,59
7196866756,4.67003512,-74.05315364,Dry,119
7196866801,4.68345451,-74.06397953,Chilled,28
7196866830,4.68473084,-74.04706908,Chilled,101
7196866830,4.68473084,-74.04706908,Dry,30
7196866850,4.60309461,-74.11193599,Chilled,66
7196866850,4.60309461,-74.11193599,Dry,56
7196866878,4.68724864,-74.06633403,Chilled,106
7196866878,4.68724864,-74.06633403,Dry,253
7196866882,4.624079256,-74.17122226,Chilled,21
7196866882,4.624079256,-74.17122226,Dry,21
7196866883,4.751289194,-74.11489323,Chilled,9
7196866929,4.66833352,-74.05424447,Frozen,16
7196866929,4.66833352,-74.05424447,Dry,7
7196866931,4.68609932,-74.05635631,Dry,7
7196866951,4.86860769,-74.04243347,Chilled,15
7196866980,4.62355844,-74.09992013,Chilled,2
7196866980,4.62355844,-74.09992013,Dry,260
7196867058,4.68820134,-74.06458942,Dry,158
7196867082,4.59951147,-74.07520501,Dry,2
7196867206,4.72393252,-74.06224469,Chilled,24
7196867206,4.72393252,-74.06224469,Dry,6
7196867226,4.68044366,-74.0487737,Dry,12
7196867277,4.62904778,-74.06313168,Chilled,9
7196867277,4.62904778,-74.06313168,Dry,38
7196867401,4.67239278,-74.06693766,Chilled,5
7196867443,4.69452494,-74.04894433,Dry,16
7196867443,4.69452494,-74.04894433,Chilled,12
7196867449,4.700271503,-74.0499285,Dry,12
7196867449,4.700271503,-74.0499285,Chilled,16
7196867455,4.65377413,-74.05217815,Chilled,72
7196867455,4.65377413,-74.05217815,Dry,39
7196867456,4.75253358,-74.08128847,Chilled,6
7196867460,4.69333111,-74.0510436,Dry,3
7196867465,4.68902564,-74.06285393,Chilled,3
7196867521,4.684730803,-74.07867729,Chilled,13
7196867521,4.684730803,-74.07867729,Dry,247
7196867532,4.66757153,-74.05403222,Dry,107
7196867558,4.68095904,-74.04080229,Dry,18
7196867601,4.61413727,-74.10223211,Dry,27
7196867634,4.634733302,-74.1069597,Chilled,4
7196867634,4.634733302,-74.1069597,Dry,16
7196867684,4.605252694,-74.07079903,Chilled,5
7196867711,4.61976762,-74.13822843,Dry,195
7196867711,4.61976762,-74.13822843,Chilled,5
7196867752,4.6700843,-74.05326651,Chilled,5
7196867752,4.6700843,-74.05326651,Dry,14
7196867771,4.57676008,-74.12256974,Chilled,152
7196867926,4.68528016,-74.1080434,Dry,50
7196867928,4.61951999,-74.135092,Chilled,3
7196867928,4.61951999,-74.135092,Dry,51
7196867940,4.60162621,-74.0663037,Chilled,20
7196867940,4.60162621,-74.0663037,Dry,2
7196867940,4.60162621,-74.0663037,Frozen,5
7196867999,4.66773646,-74.0462143,Chilled,107
7196867999,4.66773646,-74.0462143,Dry,27
7196868046,4.66349237,-74.13225893,Chilled,10
7196868046,4.66349237,-74.13225893,Dry,5
7196868086,4.66208945,-74.05219537,Dry,26
7196868103,4.6008869,-74.13752851,Dry,1
7196868103,4.6008869,-74.13752851,Chilled,49
7196868153,4.62993674,-74.12837611,Chilled,4
7196868153,4.62993674,-74.12837611,Dry,10
7196868153,4.62993674,-74.12837611,Frozen,8
7196868214,4.6914493,-74.06214159,Dry,32
7196868272,4.645492994,-74.11148059,Dry,16
7196868326,4.6865607,-74.04449834,Chilled,204
7196868339,4.65421612,-74.05826794,Chilled,17
7196868339,4.65421612,-74.05826794,Dry,29
7196868379,4.61516895,-74.1723408,Chilled,87
7196868432,4.69718327,-74.08396791,Chilled,15
7196868474,4.495,-74.0823,Chilled,11
7196868474,4.495,-74.0823,Dry,79
7196868486,4.70404386,-74.05478012,Chilled,45
7196868486,4.70404386,-74.05478012,Dry,116
7196868578,4.87551199,-74.03932299,Frozen,12
7196868578,4.87551199,-74.03932299,Chilled,5
7196868660,4.69210837,-74.10136594,Chilled,10
7196868660,4.69210837,-74.10136594,Dry,6
7196868666,4.64381854,-74.17513545,Chilled,1
7196868666,4.64381854,-74.17513545,Dry,15
7196868676,4.70218652,-74.03271344,Dry,4
7196868676,4.70218652,-74.03271344,Frozen,6
7196868682,4.741233829,-74.13726566,Chilled,87
7196868749,4.69543025,-74.03121939,Chilled,25
7196868749,4.69543025,-74.03121939,Dry,173
7196868754,4.640068207,-74.06235813,Dry,11
7196868754,4.640068207,-74.06235813,Frozen,5
7196868823,4.5662444,-74.134497,Dry,14
7196868913,4.63242228,-74.11628296,Frozen,5
7196868913,4.63242228,-74.11628296,Dry,33
7196868913,4.63242228,-74.11628296,Chilled,4
7196868928,4.62691304,-74.06473299,Chilled,8
7196868928,4.62691304,-74.06473299,Dry,98
7196868956,4.5916594,-74.12315335,Chilled,4
7196868956,4.5916594,-74.12315335,Dry,12
7196868956,4.5916594,-74.12315335,Frozen,5
7196868960,4.88388,-74.037345,Dry,9
7196868978,4.66871764,-74.09196155,Frozen,13
7196869004,4.76638721,-74.07249888,Chilled,13
7196869067,4.69798281,-74.11628239,Chilled,5
7196869067,4.69798281,-74.11628239,Dry,14
7196869089,4.66767081,-74.0537543,Chilled,1
7196869114,4.66514963,-74.07415827,Chilled,40
7196869114,4.66514963,-74.07415827,Dry,6
7196869117,4.85283201,-74.06262658,Dry,4
7196869131,4.62311663,-74.13645703,Chilled,13
7196869131,4.62311663,-74.13645703,Dry,28
7196869131,4.62311663,-74.13645703,Frozen,31
7196869136,4.67540457,-74.05543688,Chilled,33
7196869136,4.67540457,-74.05543688,Frozen,5
7196869301,4.66630802,-74.05558452,Chilled,1
7196869301,4.66630802,-74.05558452,Dry,5
7196869347,4.71913935,-74.04762626,Chilled,9
7196869391,4.8542652,-74.06529619,Chilled,9
7196869391,4.8542652,-74.06529619,Dry,5
7196869585,4.68052554,-74.04619913,Dry,10
7196869590,4.60621872,-74.06983759,Chilled,44
7196869590,4.60621872,-74.06983759,Dry,110
7196869590,4.60621872,-74.06983759,Frozen,20
7196869636,4.71176468,-74.05494216,Dry,20
7196869636,4.71176468,-74.05494216,Chilled,8
7196869670,4.67633393,-74.05293783,Dry,37
7196869724,4.65241852,-74.05586726,Dry,307
7196869780,4.59767985,-74.15383351,Chilled,37
7196869780,4.59767985,-74.15383351,Dry,24
7196869801,4.60982306,-74.13652335,Dry,48
7196869915,4.60434212,-74.08462378,Chilled,22
7196869915,4.60434212,-74.08462378,Dry,109
7196869950,4.67983829,-74.06434409,Chilled,42
7196869950,4.67983829,-74.06434409,Dry,5
7196869958,4.61496196,-74.08408739,Dry,37
7196869985,4.74350572,-74.05783886,Chilled,111
7196869985,4.74350572,-74.05783886,Dry,79
7196870013,4.74186499,-74.14156199,Dry,40
7196870016,4.68291132,-74.0567346,Frozen,4
7196870016,4.68291132,-74.0567346,Chilled,22
7196870016,4.68291132,-74.0567346,Dry,170
7196870079,4.60359217,-74.10133145,Chilled,4
7196870079,4.60359217,-74.10133145,Dry,7
7196870110,4.86321112,-74.05101979,Dry,53
7196870127,4.818,-74.1326,Dry,8
7196870258,4.6000911,-74.06506336,Dry,20
7196870265,4.68648658,-74.07545807,Chilled,13
7196870265,4.68648658,-74.07545807,Dry,109
7196870279,4.62717239,-74.17736784,Chilled,31
7196870279,4.62717239,-74.17736784,Dry,168
7196870401,4.68774506,-74.12691116,Chilled,61
7196870401,4.68774506,-74.12691116,Dry,1
7196870412,4.62369588,-74.15347606,Chilled,4
7196870500,4.73147446,-74.04210323,Dry,260
7196870500,4.73147446,-74.04210323,Chilled,38
7196870506,4.61784226,-74.09976755,Dry,18
7196870554,4.62977388,-74.06717698,Dry,6
7196870637,4.86330591,-74.03528482,Dry,160
7196870809,4.75625332,-74.02603344,Dry,95
7196870827,4.5871583,-74.08004777,Chilled,45
7196870827,4.5871583,-74.08004777,Dry,29
7196870891,4.65020906,-74.12267316,Chilled,41
7196870891,4.65020906,-74.12267316,Dry,9036
7196870905,4.883885,-74.035144,Dry,240
7196871001,4.69433606,-74.0489043,Dry,30
7196871034,4.78483899,-74.0943,Chilled,543
7196871068,4.67716168,-74.04805266,Dry,13
7196871098,4.6808598,-74.09817525,Dry,337
7196871155,4.73864649,-74.08560598,Dry,196
7196871548,4.67015065,-74.07527184,Chilled,10
7196871638,4.57809571,-74.12941129,Chilled,1
7196871638,4.57809571,-74.12941129,Dry,6
7196873481,4.61296994,-74.07042124,Chilled,20
7196873481,4.61296994,-74.07042124,Dry,189
7196873481,4.61296994,-74.07042124,Frozen,19
7196873525,4.6460054,-74.10346921,Chilled,22
7196873525,4.6460054,-74.10346921,Dry,380
7196873525,4.6460054,-74.10346921,Frozen,10
7196873571,4.65676042,-74.06997436,Chilled,7
7196873571,4.65676042,-74.06997436,Dry,234
7196873571,4.65676042,-74.06997436,Frozen,31
7196873619,4.65408398,-74.07679863,Chilled,60
7196873619,4.65408398,-74.07679863,Dry,565
7196873688,4.67970034,-74.08288423,Dry,201
7196873688,4.67970034,-74.08288423,Chilled,85
7196882128,4.60001038,-74.07555964,Dry,14
