ClientID,Lat,Lon,Kg,ProductType
10035205,4.65995137835417,-74.07009510999707,11,Chilled
10035205,4.65995137835417,-74.07009510999707,19,Dry
10045363,4.600068248412247,-74.08002591183521,1,Chilled
10045363,4.600068248412247,-74.08002591183521,8,Dry
10058482,4.8000580432959925,-74.04001000285486,5,Chilled
10058482,4.8000580432959925,-74.04001000285486,5,Dry
10058482,4.8000580432959925,-74.04001000285486,2,Frozen
10058483,4.7200598985589295,-74.03992501695353,3,Chilled
10058483,4.7200598985589295,-74.03992501695353,3,Dry
10058483,4.7200598985589295,-74.03992501695353,0,Frozen
10058571,4.669953653211684,-74.04997620398662,2,Chilled
10058571,4.669953653211684,-74.04997620398662,13,Dry
10058573,4.6600356361723225,-74.06008614616998,2,Chilled
10058573,4.6600356361723225,-74.06008614616998,3,Dry
10058800,4.669983639663023,-74.04990750770153,10,Chilled
10058800,4.669983639663023,-74.04990750770153,16,Dry
10058800,4.669983639663023,-74.04990750770153,0,Frozen
10058810,4.6699591060668215,-74.05007797548066,1,Chilled
10058810,4.6699591060668215,-74.05007797548066,9,Dry
10058810,4.6699591060668215,-74.05007797548066,1,Frozen
10058813,4.699990676150986,-74.09002267793258,4,Chilled
10058813,4.699990676150986,-74.09002267793258,3,Dry
10058813,4.699990676150986,-74.09002267793258,0,Frozen
10058825,4.7000736711141595,-74.23993331476632,14,Chilled
10058825,4.7000736711141595,-74.23993331476632,6,Dry
10058825,4.7000736711141595,-74.23993331476632,1,Frozen
10058884,4.6399742450260915,-74.07002686767622,8,Chilled
10058884,4.6399742450260915,-74.07002686767622,12,Dry
10058884,4.6399742450260915,-74.07002686767622,1,Frozen
10058961,4.65006326385835,-74.03994674033638,8,Chilled
10058961,4.65006326385835,-74.03994674033638,42,Dry
10058961,4.65006326385835,-74.03994674033638,0,Frozen
10058965,4.660072351284667,-74.10993242082866,28,Chilled
10058965,4.660072351284667,-74.10993242082866,22,Dry
10059774,4.549956284236072,-74.1200802977671,27,Dry
10059785,4.6700519983657705,-74.0600595820258,1,Chilled
10059785,4.6700519983657705,-74.0600595820258,4,Dry
10059791,4.7199143318112355,-74.0299613068536,0,Chilled
10059791,4.7199143318112355,-74.0299613068536,0,Dry
10059791,4.7199143318112355,-74.0299613068536,0,Frozen
10059804,4.730059355010105,-74.07993314224524,3,Chilled
10059804,4.730059355010105,-74.07993314224524,12,Dry
10059804,4.730059355010105,-74.07993314224524,1,Frozen
10059805,4.69007605782265,-74.05006408970004,3,Chilled
10059805,4.69007605782265,-74.05006408970004,4,Dry
10059825,4.689971892769544,-74.07992410869265,16,Chilled
10059825,4.689971892769544,-74.07992410869265,1,Dry
10059825,4.689971892769544,-74.07992410869265,0,Frozen
10059915,4.699955791497167,-74.02996890253436,5,Chilled
10059915,4.699955791497167,-74.02996890253436,4,Dry
10059924,4.650054796935016,-74.04995888883948,8,Chilled
10059924,4.650054796935016,-74.04995888883948,4,Dry
10059924,4.650054796935016,-74.04995888883948,1,Frozen
10060112,4.599978172558966,-74.07992158827484,2,Chilled
10060112,4.599978172558966,-74.07992158827484,59,Dry
10060443,4.629951340355696,-74.13003344833577,164,Chilled
10060443,4.629951340355696,-74.13003344833577,45,Dry
10060554,4.769991260470007,-74.04001327150415,2,Chilled
10060554,4.769991260470007,-74.04001327150415,9,Dry
10060554,4.769991260470007,-74.04001327150415,1,Frozen
10060555,4.609945734445315,-74.06996795217633,0,Dry
10060613,4.699930576404274,-74.08000877500137,25,Chilled
10060613,4.699930576404274,-74.08000877500137,86,Dry
10060614,4.739964522629563,-74.04008847546895,5,Chilled
10060614,4.739964522629563,-74.04008847546895,14,Dry
10060614,4.739964522629563,-74.04008847546895,2,Frozen
10060615,4.790092262802692,-74.07991045074239,39,Chilled
10060615,4.790092262802692,-74.07991045074239,17,Dry
10060615,4.790092262802692,-74.07991045074239,6,Frozen
10060620,4.7699981408391725,-74.04004582019964,13,Chilled
10060620,4.7699981408391725,-74.04004582019964,18,Dry
10060620,4.7699981408391725,-74.04004582019964,4,Frozen
10060702,4.629919398776402,-74.06003657513732,3,Chilled
10060702,4.629919398776402,-74.06003657513732,9,Dry
10060704,4.629982473635038,-74.05990379446503,0,Chilled
10060704,4.629982473635038,-74.05990379446503,1,Dry
10060711,4.600020205451798,-74.07001763195794,4,Chilled
10060711,4.600020205451798,-74.07001763195794,2,Dry
10060711,4.600020205451798,-74.07001763195794,1,Frozen
10060725,4.619999726560558,-74.06992388535741,0,Chilled
10060725,4.619999726560558,-74.06992388535741,0,Dry
10060734,4.749974537579292,-74.0399856545343,4,Chilled
10060734,4.749974537579292,-74.0399856545343,18,Dry
10060775,4.689921493406216,-74.05995107865519,18,Chilled
10060775,4.689921493406216,-74.05995107865519,68,Dry
10060820,4.649940014879155,-74.09996662290685,7,Chilled
10060820,4.649940014879155,-74.09996662290685,8,Dry
10060832,4.649973188314356,-74.11999806501672,21,Chilled
10060832,4.649973188314356,-74.11999806501672,84,Dry
10060832,4.649973188314356,-74.11999806501672,0,Frozen
10060834,4.659931843035278,-74.09995483459635,31,Chilled
10060834,4.659931843035278,-74.09995483459635,12,Dry
10060834,4.659931843035278,-74.09995483459635,0,Frozen
10060840,4.6300870372490275,-74.06997590108152,3,Chilled
10060840,4.6300870372490275,-74.06997590108152,3,Dry
10060841,4.660064073121787,-74.10004818996113,25,Chilled
10060841,4.660064073121787,-74.10004818996113,172,Dry
10060841,4.660064073121787,-74.10004818996113,0,Frozen
10060842,4.660012297490472,-74.099916769595,38,Chilled
10060842,4.660012297490472,-74.099916769595,53,Dry
10060842,4.660012297490472,-74.099916769595,0,Frozen
10060853,4.750062111367188,-74.04009772667222,355,Chilled
10060853,4.750062111367188,-74.04009772667222,205,Dry
10060895,4.650080323004946,-74.0799795796694,19,Chilled
10060895,4.650080323004946,-74.0799795796694,5658,Dry
10060895,4.650080323004946,-74.0799795796694,20,Frozen
10061430,4.7000636149917785,-74.03996545269791,18,Chilled
10061430,4.7000636149917785,-74.03996545269791,47,Dry
10061430,4.7000636149917785,-74.03996545269791,2,Frozen
10061542,4.670052719138165,-74.05009448763512,1,Chilled
10061542,4.670052719138165,-74.05009448763512,13,Dry
10061542,4.670052719138165,-74.05009448763512,1,Frozen
10061543,4.690087120946138,-74.10009965327014,33,Chilled
10061543,4.690087120946138,-74.10009965327014,8,Dry
10061544,4.859986087457716,-74.03995984679806,51,Chilled
10061544,4.859986087457716,-74.03995984679806,14,Dry
10061553,4.7299026549876,-74.04000022642873,34,Chilled
10061553,4.7299026549876,-74.04000022642873,10,Dry
10061555,4.699991251282427,-74.03992962745733,51,Chilled
10061555,4.699991251282427,-74.03992962745733,14,Dry
10061555,4.699991251282427,-74.03992962745733,1,Frozen
10061563,4.649952774521578,-74.10007790311937,62,Chilled
10061563,4.649952774521578,-74.10007790311937,13,Dry
10061564,4.7599099641156375,-74.04992276975156,68,Chilled
10061564,4.7599099641156375,-74.04992276975156,16,Dry
10061565,4.6399004798352905,-74.08003946384287,17,Chilled
10061565,4.6399004798352905,-74.08003946384287,4,Dry
10061570,4.660077103061517,-74.06007335719087,0,Chilled
10061570,4.660077103061517,-74.06007335719087,14,Dry
10061571,4.729930608098637,-74.0600018156967,18,Chilled
10061571,4.729930608098637,-74.0600018156967,5,Dry
10061954,4.670014914969854,-74.08009316512066,3,Chilled
10061954,4.670014914969854,-74.08009316512066,25,Dry
10062215,4.750068320210052,-74.1400778172831,6,Dry
10062304,4.649952920968392,-74.0599701805109,0,Chilled
10062510,4.62003649032352,-74.13990164431841,152,Chilled
10066412,4.739920732591934,-74.02994439114812,13,Chilled
10066412,4.739920732591934,-74.02994439114812,57,Dry
10066412,4.739920732591934,-74.02994439114812,1,Frozen
10068025,4.739912285290012,-74.02997168613429,4,Chilled
10068025,4.739912285290012,-74.02997168613429,3,Dry
10068025,4.739912285290012,-74.02997168613429,0,Frozen
10070184,4.679929258204409,-74.13001538089352,12,Chilled
10070184,4.679929258204409,-74.13001538089352,36,Dry
10070184,4.679929258204409,-74.13001538089352,2,Frozen
10070210,4.600032223485638,-74.1700632961369,2,Chilled
10070210,4.600032223485638,-74.1700632961369,5,Dry
10070210,4.600032223485638,-74.1700632961369,0,Frozen
10070211,4.659920687379683,-74.12998849374232,2,Chilled
10070211,4.659920687379683,-74.12998849374232,2,Dry
10091424,4.630021654790351,-74.16005497230876,6,Dry
10091553,4.599939652579959,-74.07994603830056,1,Dry
10092060,4.6699191727511815,-74.05002962812593,2,Chilled
10092060,4.6699191727511815,-74.05002962812593,15,Dry
10092060,4.6699191727511815,-74.05002962812593,0,Frozen
10093852,4.670001641515194,-74.08001652553936,20,Dry
10101972,4.670012967207871,-74.07007326493648,0,Chilled
10101972,4.670012967207871,-74.07007326493648,0,Dry
10145753,4.760042969274304,-74.03006552535524,3,Chilled
10145753,4.760042969274304,-74.03006552535524,18,Dry
10149040,4.870024362960118,-74.05996980888672,2,Chilled
10149040,4.870024362960118,-74.05996980888672,61,Dry
10150715,4.8600818950658455,-74.04002908499338,8,Chilled
10150715,4.8600818950658455,-74.04002908499338,67,Dry
10150752,4.669939944286961,-74.07008255515781,1,Chilled
10150752,4.669939944286961,-74.07008255515781,18,Dry
10151090,4.739978558307947,-74.039966398946,35,Dry
10151170,4.600012973930156,-74.07006257007485,0,Dry
10151235,4.640076195015719,-74.12007187092533,1,Dry
10151255,4.750056838806143,-74.03994316141765,3,Chilled
10151255,4.750056838806143,-74.03994316141765,35,Dry
10151255,4.750056838806143,-74.03994316141765,1,Frozen
10151264,4.730033563280215,-74.05003484862029,255,Chilled
10151264,4.730033563280215,-74.05003484862029,155,Dry
10151335,4.659926540999251,-74.07001212812621,1,Chilled
10151335,4.659926540999251,-74.07001212812621,13,Dry
10151341,4.739983416604422,-74.0300611515681,16,Chilled
10151341,4.739983416604422,-74.0300611515681,55,Dry
10151391,4.660038513760434,-74.06007645321469,5,Chilled
10151391,4.660038513760434,-74.06007645321469,3,Dry
10151391,4.660038513760434,-74.06007645321469,0,Frozen
10156522,4.579902766215192,-74.10007188891086,0,Chilled
10156522,4.579902766215192,-74.10007188891086,3,Dry
10156522,4.579902766215192,-74.10007188891086,0,Frozen
10161185,4.410023713757064,-73.95009235535163,0,Chilled
10161185,4.410023713757064,-73.95009235535163,33,Dry
10199500,4.589961580370772,-74.1199228139747,1,Chilled
10199500,4.589961580370772,-74.1199228139747,3,Dry
10215160,4.810015766378537,-74.04006096429067,1,Dry
10215161,4.850012928939641,-74.10001038612019,11,Chilled
10215161,4.850012928939641,-74.10001038612019,7,Dry
10215161,4.850012928939641,-74.10001038612019,0,Frozen
10215503,4.71994598517721,-74.03993919501704,0,Chilled
10215503,4.71994598517721,-74.03993919501704,1,Dry
10215504,4.740032187984649,-74.03003846771003,1,Chilled
10215504,4.740032187984649,-74.03003846771003,1,Dry
10215523,4.759928786361481,-74.04993479225027,2,Chilled
10215523,4.759928786361481,-74.04993479225027,2,Dry
10215532,4.620099750073501,-74.08001833463187,0,Chilled
10215532,4.620099750073501,-74.08001833463187,1,Dry
10215541,4.5999214461270315,-74.07990359544237,1,Chilled
10215541,4.5999214461270315,-74.07990359544237,1,Dry
10215554,4.700008038186181,-74.04006214596193,1,Chilled
10215554,4.700008038186181,-74.04006214596193,1,Dry
10215555,4.660002624174451,-74.05991709963011,1,Chilled
10215555,4.660002624174451,-74.05991709963011,1,Dry
10215560,4.599998392291152,-74.18003767011677,0,Chilled
10215560,4.599998392291152,-74.18003767011677,1,Dry
10215565,4.660064434028023,-74.06005513971269,4,Chilled
10215565,4.660064434028023,-74.06005513971269,3,Dry
10215573,4.739939338247935,-74.05992188998644,1,Chilled
10215573,4.739939338247935,-74.05992188998644,0,Dry
10238020,4.710058681661479,-74.22996988685985,2,Chilled
10238020,4.710058681661479,-74.22996988685985,5,Dry
10238020,4.710058681661479,-74.22996988685985,2,Frozen
10241760,4.749954077998016,-74.04000996357257,10,Chilled
10241760,4.749954077998016,-74.04000996357257,84,Dry
10260374,4.790066412220162,-73.94998437552171,32,Chilled
10260374,4.790066412220162,-73.94998437552171,61,Dry
10260374,4.790066412220162,-73.94998437552171,1,Frozen
10272854,4.699963122318332,-74.0499544993843,1,Chilled
10272854,4.699963122318332,-74.0499544993843,3,Dry
10272854,4.699963122318332,-74.0499544993843,1,Frozen
10280443,4.699963729445481,-74.1599265808994,31,Dry
10282953,4.700089239409129,-74.04000643679097,2,Chilled
10282953,4.700089239409129,-74.04000643679097,2,Dry
10283721,4.659976191899247,-74.04999377666883,0,Dry
10283805,4.789979924190759,-74.03995925775097,4,Chilled
10283805,4.789979924190759,-74.03995925775097,12,Dry
10283815,4.600057970540684,-74.07000412329498,1,Chilled
10283815,4.600057970540684,-74.07000412329498,12,Dry
10283815,4.600057970540684,-74.07000412329498,0,Frozen
10283823,4.620016924950563,-74.08005156558445,2,Dry
10283831,4.629916617899748,-74.1799806178741,6,Dry
10283833,4.620042890618216,-74.17003117053086,0,Chilled
10283833,4.620042890618216,-74.17003117053086,2,Dry
10283873,4.800019124542399,-74.02990519591422,10,Chilled
10283873,4.800019124542399,-74.02990519591422,8,Dry
10283873,4.800019124542399,-74.02990519591422,5,Frozen
10283892,4.670020111319212,-74.04999532173039,4,Chilled
10283892,4.670020111319212,-74.04999532173039,15,Dry
10283893,4.670077357274231,-74.05000140629399,1,Chilled
10283893,4.670077357274231,-74.05000140629399,9,Dry
10283894,4.6599287310097735,-74.10997466147082,5,Chilled
10283894,4.6599287310097735,-74.10997466147082,13,Dry
10283895,4.600088272216895,-74.0700678906054,1,Chilled
10283895,4.600088272216895,-74.0700678906054,3,Dry
10283895,4.600088272216895,-74.0700678906054,0,Frozen
10283904,4.639973905769258,-74.11992495586571,4,Chilled
10284080,4.809981303497845,-74.06992930635285,5,Chilled
10284080,4.809981303497845,-74.06992930635285,2,Dry
10284080,4.809981303497845,-74.06992930635285,1,Frozen
10284081,4.79999235839539,-74.04002452530058,1,Chilled
10284081,4.79999235839539,-74.04002452530058,2,Dry
10284081,4.79999235839539,-74.04002452530058,2,Frozen
10284090,4.689931797361222,-74.03003528115363,2,Chilled
10284090,4.689931797361222,-74.03003528115363,3,Dry
10284131,4.710019491384923,-74.05993666121752,0,Chilled
10284131,4.710019491384923,-74.05993666121752,0,Dry
10284142,4.669923532609674,-74.05996769142521,20,Chilled
10284142,4.669923532609674,-74.05996769142521,55,Dry
10284142,4.669923532609674,-74.05996769142521,1,Frozen
10284144,4.689961863559568,-74.05996108161553,0,Chilled
10284144,4.689961863559568,-74.05996108161553,1,Dry
10284161,4.8900428511121135,-73.95992184800336,18,Chilled
10284161,4.8900428511121135,-73.95992184800336,16,Dry
10284161,4.8900428511121135,-73.95992184800336,0,Frozen
10284164,4.680062317721209,-74.13009130669656,0,Chilled
10284164,4.680062317721209,-74.13009130669656,1,Dry
10284174,4.600062484747948,-74.06990912734476,2,Chilled
10284174,4.600062484747948,-74.06990912734476,7,Dry
10284184,4.640050130703894,-74.11990896541529,1,Chilled
10284184,4.640050130703894,-74.11990896541529,6,Dry
10284184,4.640050130703894,-74.11990896541529,1,Frozen
10284252,4.619923625158495,-74.08008112396331,2,Chilled
10284252,4.619923625158495,-74.08008112396331,10,Dry
10284252,4.619923625158495,-74.08008112396331,1,Frozen
10284253,4.750011819757807,-74.13006562949606,2,Chilled
10284253,4.750011819757807,-74.13006562949606,19,Dry
10284253,4.750011819757807,-74.13006562949606,1,Frozen
10284254,4.69003247302331,-74.0499122890749,1,Chilled
10284254,4.69003247302331,-74.0499122890749,2,Dry
10284254,4.69003247302331,-74.0499122890749,0,Frozen
10284280,4.620043502629413,-74.08008729644673,25,Chilled
10284280,4.620043502629413,-74.08008729644673,22,Dry
10284280,4.620043502629413,-74.08008729644673,2,Frozen
10284284,4.629942206011604,-74.1199628072608,1,Chilled
10284284,4.629942206011604,-74.1199628072608,2,Dry
10284284,4.629942206011604,-74.1199628072608,0,Frozen
10284312,4.670095853513053,-74.16002809197802,0,Chilled
10284312,4.670095853513053,-74.16002809197802,0,Dry
10284314,4.599908052058641,-74.12994128326206,0,Chilled
10284314,4.599908052058641,-74.12994128326206,2,Dry
10284315,4.6299575889317905,-74.1000003186801,0,Chilled
10284315,4.6299575889317905,-74.1000003186801,1,Dry
10284315,4.6299575889317905,-74.1000003186801,0,Frozen
10284425,4.639906270564749,-74.11991573127968,0,Chilled
10284425,4.639906270564749,-74.11991573127968,2,Dry
10284460,4.630019914700721,-74.06008767890907,1,Chilled
10284460,4.630019914700721,-74.06008767890907,1,Dry
10284461,4.630027354856059,-74.06009734742666,26,Chilled
10284461,4.630027354856059,-74.06009734742666,4,Dry
10284462,4.630080556098265,-74.0600916591236,1,Chilled
10284462,4.630080556098265,-74.0600916591236,3,Dry
10284463,4.630030795516797,-74.05991931436411,2,Chilled
10284463,4.630030795516797,-74.05991931436411,4,Dry
10284465,4.630098213759442,-74.06001930175812,6,Chilled
10284465,4.630098213759442,-74.06001930175812,6,Dry
10284471,4.629901383677372,-74.05999291553665,2,Chilled
10284471,4.629901383677372,-74.05999291553665,2,Dry
10284472,4.629938219580242,-74.05995019801541,6,Chilled
10284472,4.629938219580242,-74.05995019801541,5,Dry
10284473,4.630010194673,-74.06005743501878,3,Chilled
10284473,4.630010194673,-74.06005743501878,3,Dry
10284474,4.629965319052816,-74.06004015573207,3,Chilled
10284474,4.629965319052816,-74.06004015573207,3,Dry
10284581,4.669955069799197,-74.0599586279144,0,Chilled
10284581,4.669955069799197,-74.0599586279144,1,Dry
10284584,4.669927108088733,-74.05002290947374,8,Chilled
10284584,4.669927108088733,-74.05002290947374,0,Dry
10284771,4.770075669728219,-74.04006960403588,0,Chilled
10284771,4.770075669728219,-74.04006960403588,1,Dry
10284811,4.649913649128018,-74.06009813781577,0,Chilled
10284811,4.649913649128018,-74.06009813781577,1,Dry
10284912,4.759949684581117,-74.17994984959633,9,Chilled
10284912,4.759949684581117,-74.17994984959633,94,Dry
10285010,4.6900756878861785,-74.05993374180186,5,Chilled
10285010,4.6900756878861785,-74.05993374180186,3,Dry
10285385,4.679905221473373,-74.06009334299846,6,Chilled
10285385,4.679905221473373,-74.06009334299846,5,Dry
10285735,4.629959665991091,-74.06004267788501,0,Chilled
10285735,4.629959665991091,-74.06004267788501,0,Dry
10286143,4.639949556870265,-74.069944255884,0,Chilled
10286275,4.750018288735122,-74.09993599937891,1,Chilled
10286480,4.830013828591038,-74.02996543288197,1,Chilled
10286480,4.830013828591038,-74.02996543288197,0,Dry
10286480,4.830013828591038,-74.02996543288197,0,Frozen
10286521,4.680009275874019,-74.09000849551927,73,Dry
10286551,4.630079329140336,-74.05999823016403,0,Chilled
10286555,4.699934428071729,-74.04992565975935,1,Chilled
10286555,4.699934428071729,-74.04992565975935,5,Dry
10286570,4.6099464583221055,-74.0800152416564,1,Dry
10286572,4.749901577150855,-74.03998509312001,3,Chilled
10286572,4.749901577150855,-74.03998509312001,0,Dry
10286611,4.640036431285364,-74.05990278450894,2,Chilled
10286611,4.640036431285364,-74.05990278450894,3,Dry
10286640,4.699966643565544,-74.1500959066014,19,Chilled
10286640,4.699966643565544,-74.1500959066014,55,Dry
10286640,4.699966643565544,-74.1500959066014,1,Frozen
10286641,4.7000275619716785,-74.13993073755559,2,Chilled
10286641,4.7000275619716785,-74.13993073755559,9,Dry
10286641,4.7000275619716785,-74.13993073755559,1,Frozen
10286702,4.670095428673311,-74.1199069542012,4,Dry
10286741,4.689978820399127,-74.13003410018955,4,Chilled
10286741,4.689978820399127,-74.13003410018955,4,Dry
10286751,4.679977829709074,-74.04993486032281,42,Chilled
10286751,4.679977829709074,-74.04993486032281,29,Dry
10286751,4.679977829709074,-74.04993486032281,0,Frozen
10287035,4.6200035549018175,-74.14000462867665,73,Chilled
10287035,4.6200035549018175,-74.14000462867665,31,Dry
10287035,4.6200035549018175,-74.14000462867665,64,Frozen
10287041,4.5000694585500565,-74.08001734902207,1,Chilled
10287041,4.5000694585500565,-74.08001734902207,13,Dry
10287041,4.5000694585500565,-74.08001734902207,2,Frozen
10287042,4.6600188574462695,-74.08001597900075,2,Chilled
10287042,4.6600188574462695,-74.08001597900075,53,Dry
10287042,4.6600188574462695,-74.08001597900075,0,Frozen
10287052,4.639907739743874,-74.11001214414256,0,Chilled
10287052,4.639907739743874,-74.11001214414256,13,Dry
10287052,4.639907739743874,-74.11001214414256,0,Frozen
10287061,4.59006136757272,-74.16997804966269,1,Dry
10287065,4.64991831772305,-74.05998807757906,7,Chilled
10287065,4.64991831772305,-74.05998807757906,7,Dry
10287065,4.64991831772305,-74.05998807757906,0,Frozen
10287072,4.669995037871584,-74.07996021559747,12,Dry
10287082,4.700081523902208,-74.13995100118939,1,Chilled
10287082,4.700081523902208,-74.13995100118939,12,Dry
10287083,4.690043709927254,-74.12992710302225,0,Chilled
10287083,4.690043709927254,-74.12992710302225,2,Dry
10287090,4.729935466628628,-74.07005983720582,8,Chilled
10287090,4.729935466628628,-74.07005983720582,37,Dry
10287094,4.630043536620476,-74.10997782695807,1,Dry
10287094,4.630043536620476,-74.10997782695807,1,Frozen
10287102,4.730093990190426,-74.03998141851828,7,Chilled
10287102,4.730093990190426,-74.03998141851828,13,Dry
10287134,4.670076930426355,-74.04993407508657,0,Chilled
10287134,4.670076930426355,-74.04993407508657,0,Dry
10287152,4.679945016184223,-74.04003726379166,1,Chilled
10287152,4.679945016184223,-74.04003726379166,2,Dry
10287155,4.70006174372346,-74.05007522605824,1,Chilled
10287155,4.70006174372346,-74.05007522605824,0,Dry
