ClientID,Lat,Lon,Kg,ProductType
10014619,4.619933798830073,-74.15005467771121,3,Chilled
10014619,4.619933798830073,-74.15005467771121,18,Dry
10035205,4.6600229873046946,-74.07000600991887,10,Chilled
10035205,4.6600229873046946,-74.07000600991887,27,Dry
10045363,4.6000750670451085,-74.07996111674862,1,Chilled
10045363,4.6000750670451085,-74.07996111674862,13,Dry
10058482,4.799903408102694,-74.04005979553217,3,Chilled
10058482,4.799903408102694,-74.04005979553217,6,Dry
10058482,4.799903408102694,-74.04005979553217,5,Frozen
10058483,4.720079001697012,-74.04003118187029,1,Chilled
10058483,4.720079001697012,-74.04003118187029,4,Dry
10058483,4.720079001697012,-74.04003118187029,1,Frozen
10058497,4.679976535324955,-74.05008051086858,0,Chilled
10058497,4.679976535324955,-74.05008051086858,3,Dry
10058509,4.819939180488528,-74.04003855449831,16,Chilled
10058509,4.819939180488528,-74.04003855449831,10,Dry
10058549,4.820065218028751,-74.04007462339688,27,Chilled
10058549,4.820065218028751,-74.04007462339688,41,Dry
10058549,4.820065218028751,-74.04007462339688,3,Frozen
10058571,4.670082634752436,-74.05008176269043,2,Chilled
10058571,4.670082634752436,-74.05008176269043,0,Dry
10058667,4.630052199026479,-74.11002060597787,1,Chilled
10058667,4.630052199026479,-74.11002060597787,7,Dry
10058678,4.719964606620782,-74.06997525425686,3,Chilled
10058678,4.719964606620782,-74.06997525425686,6,Dry
10058800,4.6699334327352755,-74.04991117044123,9,Chilled
10058800,4.6699334327352755,-74.04991117044123,12,Dry
10058810,4.669948316130859,-74.04996666130782,1,Chilled
10058810,4.669948316130859,-74.04996666130782,7,Dry
10058810,4.669948316130859,-74.04996666130782,0,Frozen
10058813,4.700018504091281,-74.09009387830432,4,Chilled
10058813,4.700018504091281,-74.09009387830432,3,Dry
10058825,4.700088698779341,-74.24001188527743,11,Chilled
10058825,4.700088698779341,-74.24001188527743,6,Dry
10058825,4.700088698779341,-74.24001188527743,1,Frozen
