Date,ClientID,Lat,Lon,Kg,ProductType
2024-08-08,7196843440,4.679921521046136,-74.0643507221486,4,Chilled
2024-08-08,7196914622,4.766160620005082,-74.1775032264833,333,Dry
2024-08-08,7196970581,4.670723810411102,-74.06115985102564,200,Dry
2024-08-08,7196985394,4.723938916018014,-74.06223753708719,17,Chilled
2024-08-08,7196985394,4.723938916018014,-74.06223753708719,25,Dry
2024-08-08,7196985459,4.676672335349839,-74.04902952290914,15,Chilled
2024-08-08,7196985459,4.676672335349839,-74.04902952290914,18,Dry
2024-08-08,7196985480,4.6965765944994455,-74.04441488293037,17,Chilled
2024-08-08,7196985509,4.6386720127151735,-74.09812846065623,11,Chilled
2024-08-08,7196985509,4.6386720127151735,-74.09812846065623,14,Dry
2024-08-08,7196985531,4.645913425043472,-74.10358407706121,18,Chilled
2024-08-08,7196985531,4.645913425043472,-74.10358407706121,13,Dry
2024-08-08,7196985579,4.694118476721828,-74.0854607194439,22,Chilled
2024-08-08,7196985579,4.694118476721828,-74.0854607194439,14,Dry
2024-08-08,7196985592,4.6635808436295925,-74.13234460694846,21,Chilled
2024-08-08,7196985592,4.6635808436295925,-74.13234460694846,15,Dry
2024-08-08,7196985643,4.691503360406463,-74.03608031917797,15,Chilled
2024-08-08,7196985643,4.691503360406463,-74.03608031917797,6,Dry
2024-08-08,7196985674,4.763301296900732,-74.04629304009886,14,Chilled
2024-08-08,7196985674,4.763301296900732,-74.04629304009886,12,Dry
2024-08-08,7196985693,4.6331449023497875,-74.11757245848163,23,Chilled
2024-08-08,7196988556,4.621734666470614,-74.14914470166984,21,Dry
2024-08-08,7196990386,4.676605047963523,-74.049111749256,8,Chilled
2024-08-08,7197002440,4.645207755858632,-74.09979519931436,111,Chilled
2024-08-08,7197003600,4.6451275478738445,-74.09974022693112,10,Chilled
2024-08-08,7197003981,4.645162190116105,-74.09976801826896,5,Chilled
2024-08-08,7197004218,4.645127278315149,-74.09975603808228,2,Chilled
2024-08-08,7197007643,4.753303894745034,-74.14548857919264,18,Dry
2024-08-08,7197014897,4.674582108407057,-74.05370402099085,10,Dry
2024-08-08,7197017093,4.645144173685127,-74.09982425076699,85,Chilled
