ClientID,Lat,Lon,Kg,ProductType
10283817,4.619969614665745,-74.08009929311064,3,Dry
10283818,4.820036627484656,-74.03992425350698,5,Chilled
10283818,4.820036627484656,-74.03992425350698,10,Dry
10283819,4.720088886028033,-74.06991251969647,1,Chilled
10283819,4.720088886028033,-74.06991251969647,4,Dry
10283823,4.620083853950819,-74.08008809943813,2,Dry
10283826,4.720015826551421,-74.1100390686373,5,Dry
10283828,4.649927062977915,-74.05999887568676,0,Chilled
10283828,4.649927062977915,-74.05999887568676,0,Dry
10283831,4.629983872827073,-74.17993833368273,6,Dry
10283833,4.619998327972908,-74.17008900722199,0,Chilled
10283833,4.619998327972908,-74.17008900722199,2,Dry
10283873,4.800071175622563,-74.03007100679578,10,Chilled
10283873,4.800071175622563,-74.03007100679578,8,Dry
10283873,4.800071175622563,-74.03007100679578,5,Frozen
10283892,4.669926760497255,-74.04994653620372,4,Chilled
10283892,4.669926760497255,-74.04994653620372,15,Dry
10283893,4.670012284164779,-74.04991387703453,1,Chilled
10283893,4.670012284164779,-74.04991387703453,9,Dry
10283894,4.659984227428564,-74.10999040430386,5,Chilled
10283894,4.659984227428564,-74.10999040430386,13,Dry
10283895,4.599989431949367,-74.06995468634645,1,Chilled
10283895,4.599989431949367,-74.06995468634645,3,Dry
10283895,4.599989431949367,-74.06995468634645,0,Frozen
10283896,4.780029966331881,-74.03997704758682,2,Chilled
10283896,4.780029966331881,-74.03997704758682,13,Dry
10283898,4.66008090100624,-74.11000720358504,0,Chilled
10283898,4.66008090100624,-74.11000720358504,1,Dry
10283904,4.639986682394789,-74.11992460154673,4,Chilled
10284077,4.809978296575003,-74.0699326342395,1,Chilled
10284077,4.809978296575003,-74.0699326342395,1,Dry
10284077,4.809978296575003,-74.0699326342395,2,Frozen
10284078,4.90001251473631,-74.04008196728661,4,Chilled
10284078,4.90001251473631,-74.04008196728661,3,Dry
10284078,4.90001251473631,-74.04008196728661,0,Frozen
10284079,4.899910118760434,-74.03996032655512,1,Chilled
10284079,4.899910118760434,-74.03996032655512,1,Dry
10284079,4.899910118760434,-74.03996032655512,2,Frozen
10284080,4.809905763176132,-74.06993705260653,5,Chilled
10284080,4.809905763176132,-74.06993705260653,2,Dry
10284080,4.809905763176132,-74.06993705260653,1,Frozen
10284081,4.800004866811336,-74.03992779403615,1,Chilled
10284081,4.800004866811336,-74.03992779403615,2,Dry
10284081,4.800004866811336,-74.03992779403615,2,Frozen
10284090,4.690014892972906,-74.0299573214348,2,Chilled
10284090,4.690014892972906,-74.0299573214348,3,Dry
10284097,4.73005336942998,-74.03994688009706,3,Chilled
10284098,4.599965002990036,-74.07005846241977,1,Chilled
10284131,4.710000781464778,-74.06002411352493,0,Chilled
10284131,4.710000781464778,-74.06002411352493,0,Dry
10284137,4.719970765693488,-74.05001112536152,6,Chilled
10284137,4.719970765693488,-74.05001112536152,14,Dry
10284137,4.719970765693488,-74.05001112536152,0,Frozen
10284142,4.669997335482621,-74.06006569582564,20,Chilled
10284142,4.669997335482621,-74.06006569582564,55,Dry
10284142,4.669997335482621,-74.06006569582564,1,Frozen
10284144,4.690034854964229,-74.05997658538402,0,Chilled
10284144,4.690034854964229,-74.05997658538402,1,Dry
10284146,4.590079187393288,-74.08997317051886,25,Chilled
10284146,4.590079187393288,-74.08997317051886,85,Dry
10284146,4.590079187393288,-74.08997317051886,0,Frozen
10284158,4.7399298055441035,-74.2699860011029,6,Chilled
10284158,4.7399298055441035,-74.2699860011029,44,Dry
10284158,4.7399298055441035,-74.2699860011029,1,Frozen
10284159,4.769925722997521,-74.14994174106702,4,Chilled
10284159,4.769925722997521,-74.14994174106702,26,Dry
10284159,4.769925722997521,-74.14994174106702,1,Frozen
10284161,4.889990246166773,-73.95990436982174,18,Chilled
10284161,4.889990246166773,-73.95990436982174,16,Dry
10284161,4.889990246166773,-73.95990436982174,0,Frozen
10284164,4.6800437172277025,-74.13003342735435,0,Chilled
10284164,4.6800437172277025,-74.13003342735435,1,Dry
10284166,4.690037188533786,-74.07998832808774,1,Chilled
10284166,4.690037188533786,-74.07998832808774,1,Dry
10284166,4.690037188533786,-74.07998832808774,0,Frozen
10284169,4.719934863224909,-74.22009770076389,5,Chilled
10284169,4.719934863224909,-74.22009770076389,15,Dry
10284174,4.600032394527369,-74.07001606738785,2,Chilled
10284174,4.600032394527369,-74.07001606738785,7,Dry
10284177,4.640075957789744,-74.12009731625967,0,Chilled
10284177,4.640075957789744,-74.12009731625967,3,Dry
10284177,4.640075957789744,-74.12009731625967,0,Frozen
10284184,4.639939904988161,-74.12003980942558,1,Chilled
10284184,4.639939904988161,-74.12003980942558,6,Dry
10284184,4.639939904988161,-74.12003980942558,1,Frozen
10284189,4.579948572463224,-74.12996673919639,2,Chilled
10284189,4.579948572463224,-74.12996673919639,8,Dry
10284236,4.639990877721311,-74.06005222584419,3,Chilled
10284236,4.639990877721311,-74.06005222584419,0,Dry
10284237,4.7000711365433725,-74.0500598193123,5,Chilled
10284237,4.7000711365433725,-74.0500598193123,0,Dry
10284249,4.70006064313576,-74.03000073461071,0,Dry
10284252,4.620060119587542,-74.0799394529483,2,Chilled
10284252,4.620060119587542,-74.0799394529483,10,Dry
10284252,4.620060119587542,-74.0799394529483,1,Frozen
10284253,4.750027386792014,-74.1299287123799,2,Chilled
10284253,4.750027386792014,-74.1299287123799,19,Dry
10284253,4.750027386792014,-74.1299287123799,1,Frozen
10284254,4.690098073566891,-74.05007350766381,1,Chilled
10284254,4.690098073566891,-74.05007350766381,2,Dry
10284254,4.690098073566891,-74.05007350766381,0,Frozen
10284280,4.619932868875761,-74.08002117093902,25,Chilled
10284280,4.619932868875761,-74.08002117093902,22,Dry
10284280,4.619932868875761,-74.08002117093902,2,Frozen
10284284,4.629930115168702,-74.11993640105811,1,Chilled
10284284,4.629930115168702,-74.11993640105811,2,Dry
10284284,4.629930115168702,-74.11993640105811,0,Frozen
10284312,4.670067832748966,-74.1600667187571,0,Chilled
10284312,4.670067832748966,-74.1600667187571,0,Dry
10284314,4.59996433495079,-74.1300496713958,0,Chilled
10284314,4.59996433495079,-74.1300496713958,2,Dry
10284315,4.629997899372241,-74.10008933409325,0,Chilled
10284315,4.629997899372241,-74.10008933409325,1,Dry
10284315,4.629997899372241,-74.10008933409325,0,Frozen
10284318,4.630073616080999,-74.1099901046225,0,Chilled
10284318,4.630073616080999,-74.1099901046225,1,Dry
10284318,4.630073616080999,-74.1099901046225,0,Frozen
10284319,4.659935318046783,-74.07991055498219,2,Chilled
10284319,4.659935318046783,-74.07991055498219,8,Dry
10284319,4.659935318046783,-74.07991055498219,0,Frozen
10284425,4.6400597473814935,-74.1200486305895,0,Chilled
10284425,4.6400597473814935,-74.1200486305895,2,Dry
10284429,4.689937174060816,-74.16995993853384,1,Chilled
10284429,4.689937174060816,-74.16995993853384,8,Dry
10284429,4.689937174060816,-74.16995993853384,1,Frozen
10284460,4.6299351530381045,-74.05991867904923,1,Chilled
10284460,4.6299351530381045,-74.05991867904923,1,Dry
10284461,4.63001534849726,-74.06008527130558,26,Chilled
10284461,4.63001534849726,-74.06008527130558,4,Dry
10284462,4.630045243127414,-74.06000339008143,1,Chilled
10284462,4.630045243127414,-74.06000339008143,3,Dry
10284463,4.6299057130642,-74.0600398714621,2,Chilled
10284463,4.6299057130642,-74.0600398714621,4,Dry
10284465,4.630008956201586,-74.05990584859093,6,Chilled
10284465,4.630008956201586,-74.05990584859093,6,Dry
10284467,4.6300955034331635,-74.06004348729225,3,Chilled
10284467,4.6300955034331635,-74.06004348729225,3,Dry
10284468,4.629905866339121,-74.06006664595044,0,Chilled
10284468,4.629905866339121,-74.06006664595044,1,Dry
10284469,4.620003939623535,-74.1000432498085,1,Chilled
10284469,4.620003939623535,-74.1000432498085,1,Dry
10284471,4.630066314362208,-74.05995137278447,2,Chilled
10284471,4.630066314362208,-74.05995137278447,2,Dry
10284472,4.629909173937529,-74.06005091150136,6,Chilled
