Date,ClientID,Lat,Lon,Kg,ProductType
2024-06-21,7195217956,4.626305136744476,-74.13568917181361,4,Dry
2024-06-21,7195219698,4.631564508388692,-74.13559855863231,43,Dry
2024-06-21,7195231601,4.641808583372316,-74.1553002032925,8,Chilled
2024-06-21,7195231601,4.641808583372316,-74.1553002032925,2,Dry
2024-06-21,7195231959,4.619077722103935,-74.13525006903076,6,Chilled
2024-06-21,7195232135,4.632612680304085,-74.13368744720188,8,Chilled
2024-06-21,7195232135,4.632612680304085,-74.13368744720188,3,Dry
2024-06-21,7195233270,4.631697503526703,-74.13558986063455,117,Chilled
2024-06-21,7195233270,4.631697503526703,-74.13558986063455,25,Dry
2024-06-21,7195233697,4.618101019907627,-74.13730397265785,13,Chilled
2024-06-21,7195236416,4.610376352682213,-74.13808050537855,26,Chilled
2024-06-21,7195236416,4.610376352682213,-74.13808050537855,59,Dry
2024-06-21,7195236499,4.622962000715652,-74.13672813426763,5,Chilled
2024-06-21,7195238433,4.632754188074847,-74.13358871802377,90,Chilled
2024-06-21,7195238433,4.632754188074847,-74.13358871802377,42,Dry
2024-06-21,7195238492,4.632637208280388,-74.1336420656062,60,Chilled
2024-06-21,7195238492,4.632637208280388,-74.1336420656062,19,Dry
2024-06-21,7195238563,4.641953231425272,-74.15519149267669,62,Chilled
2024-06-21,7195238563,4.641953231425272,-74.15519149267669,17,Dry
2024-06-21,7195238878,4.623772081404624,-74.15346804781832,4,Chilled
2024-06-21,7195239264,4.63155699305722,-74.13573433447522,37,Chilled
2024-06-21,7195241141,4.631271474055746,-74.16839118055583,4,Chilled
2024-06-21,7195324158,4.868636786963566,-74.04202619907093,34,Chilled
2024-06-21,7195397827,4.637985312055561,-74.06510020564276,7,Chilled
2024-06-21,7195404807,4.684416639927687,-74.11420553452356,21,Chilled
2024-06-21,7195404807,4.684416639927687,-74.11420553452356,6,Dry
2024-06-21,7195408066,4.74181089555681,-74.05977695068493,6,Dry
2024-06-21,7195420015,4.735750273682981,-74.27058258775622,12,Chilled
2024-06-21,7195450018,4.722821934438183,-74.04642557989442,8,Dry
2024-06-21,7195450317,4.698412430052044,-74.04974274840261,5,Dry
2024-06-21,7195457869,4.76162270125007,-74.1671366552484,4,Chilled
2024-06-21,7195460018,4.887154647722696,-73.96367956531937,88,Chilled
2024-06-21,7195460018,4.887154647722696,-73.96367956531937,27,Dry
2024-06-21,7195463731,4.761728030120756,-74.16726655371802,34,Chilled
2024-06-21,7195470023,4.588243854813184,-74.16146297290518,4,Frozen
2024-06-21,7195473994,4.691573725529278,-74.03612010840529,5,Chilled
2024-06-21,7195473994,4.691573725529278,-74.03612010840529,12,Dry
2024-06-21,7195474108,4.686510493703783,-74.07539718345015,7,Chilled
2024-06-21,7195474299,4.652615229612082,-74.1093561342429,15,Chilled
2024-06-21,7195474736,4.706977591824537,-74.12415799967489,5,Dry
2024-06-21,7195477215,4.728905996293877,-74.06608784352586,6,Dry
2024-06-21,7195477883,4.694150928994412,-74.08561341744004,13,Dry
2024-06-21,7195478205,4.766438021006668,-74.07255584709041,10,Chilled
2024-06-21,7195479286,4.666649556393657,-74.05455125290871,268,Dry
2024-06-21,7195479286,4.666649556393657,-74.05455125290871,5,Frozen
2024-06-21,7195479371,4.666210640440469,-74.05379299179904,2,Chilled
2024-06-21,7195479371,4.666210640440469,-74.05379299179904,54,Dry
2024-06-21,7195479926,4.689106740265472,-74.13112490439319,197,Chilled
