Date,ClientID,Lat,Lon,Kg,ProductType
2024-07-17,7195960622,4.694295381953302,-74.07790684475937,10,Dry
2024-07-17,7196201045,4.643988846957,-74.06644053619728,2,Dry
2024-07-17,7196201045,4.643988846957,-74.06644053619728,11,Frozen
2024-07-17,7196273802,4.68127554590569,-74.12183223200738,10,Frozen
2024-07-17,7196278501,4.610123475039828,-74.09631844462214,5,Dry
2024-07-17,7196299813,4.642155667122649,-74.11218307706602,35,Dry
2024-07-17,7196309088,4.659708440237202,-74.06737004543191,18,Dry
2024-07-17,7196312706,4.629968243397181,-74.12829149728283,25,Dry
2024-07-17,7196312850,4.629852659077614,-74.12832710330217,81,Dry
2024-07-17,7196317016,4.619041481124964,-74.08730557044844,17,Chilled
2024-07-17,7196317016,4.619041481124964,-74.08730557044844,27,Dry
2024-07-17,7196317269,4.690517862971866,-74.06548105009246,8,Dry
2024-07-17,7196318141,4.674316410607045,-74.08218436061107,100,Dry
2024-07-17,7196318148,4.683270651032457,-74.07735776358253,183,Dry
2024-07-17,7196320663,4.668485695347008,-74.05402722537048,5,Chilled
2024-07-17,7196320663,4.668485695347008,-74.05402722537048,4,Dry
2024-07-17,7196320962,4.663534160038335,-74.13225224592927,6,Chilled
2024-07-17,7196320962,4.663534160038335,-74.13225224592927,7,Dry
2024-07-17,7196321099,4.6941177720849385,-74.08544794902143,18,Chilled
2024-07-17,7196321099,4.6941177720849385,-74.08544794902143,23,Dry
2024-07-17,7196321337,4.645962981751892,-74.10356121848896,14,Chilled
2024-07-17,7196325828,4.651844367863681,-74.05621624481157,24,Dry
2024-07-17,7196328726,4.706415441223621,-74.05085232092358,9,Chilled
2024-07-17,7196339319,4.680717173867717,-74.05554104086215,15,Chilled
2024-07-17,7196339635,4.704724434380893,-74.05010732656216,12,Dry
2024-07-17,7196339684,4.591559624031264,-74.12309672410828,27,Chilled
2024-07-17,7196339684,4.591559624031264,-74.12309672410828,12,Dry
2024-07-17,7196339734,4.633321869193087,-74.11800118156937,3,Chilled
2024-07-17,7196339755,4.629914374417043,-74.12834089641156,194,Dry
2024-07-17,7196340296,4.645495806400181,-74.12017680635566,43,Chilled
